kuca,278.100 €,Novi Sad,Okolne lokacije,Kać,Kać,300m²,50a plac,5 soba,uknjiženo,centralno grejanje,uobičajeno stanje,,,,terasa,,1 garažno mesto,,prazno,"telefon, kablovska, internet, klima",,,,,,,42703,2 etaže
kuca,116.700 €,Novi Sad,Okolne lokacije,Budisava,Stari Ledinci,95m²,5a plac,3 sobe,uknjiženo,podno grejanje,,,,,,,,kupatila (2),,,,,,,Samostalna kuća,,477673,1 etaža
kuca,220.000 €,Beograd,Barajevo opština,Barajevo,Brđanska,980m²,30a plac,10 soba,uknjiženo,etažno grejanje,,,,,"dvorište, terasa",1 parking mesto,,kupatilo,prazno,telefon,,,,,,,2435,3 etaže
kuca,220.000 €,Beograd,Zemun opština,Zemun,Svetosavska,180m²,,5 soba,uknjiženo,etažno grejanje,,,,,"dvorište, terasa",1 parking mesto,,kupatilo,prazno,"telefon, kablovska, internet, klima",,,,,,,46,2 etaže
stan,50.000 €,Novi Sad,Gradske lokacije,Grbavica,Braće Ribnikar,27m²,,1 soba,,centralno grejanje,uobičajeno stanje,,7/7 spratova,ima lift (1),,,,kupatilo,prazno,"telefon, kablovska, internet, interfon, klima",,,,,,,3159
stan,269.000 €,Beograd,Vračar,Istočni Vračar,Resavska,86m²,,3 sobe,uknjiženo,centralno grejanje,uobičajeno stanje,1935. godine,2/3 sprata (nije poslednji sprat),,"podrum, terasa",,,kupatilo,prazno,"telefon, kablovska, internet, interfon, klima",,,,,,,1723
stan,1.080.000 €,Beograd,Savski Venac,Senjak,Senjak,261m²,,4 sobe,uknjiženo,centralno grejanje,novo,2020. godine,prizemlje/2 sprata (nije poslednji sprat),ima lift (1),terasa,,,,prazno,telefon,,,,,,,1715
stan,640.000 €,Beograd,Savski Venac,Dedinje,Dedinje,160m²,,4 sobe,,,novo,,2/4 sprata (nije poslednji sprat),ima lift (1),"terasa, lođa",,1 garažno mesto,kupatila (2),prazno,"telefon, kablovska, internet, interfon, klima",useljivo,,,,,,1695
stan,360.000 €,Beograd,Savski Venac,Dedinje,Dedinje,90m²,,3 sobe,,,novo,,1. sprat,ima lift (1),lođa,,1 garažno mesto,kupatilo,prazno,"telefon, kablovska, internet, interfon",useljivo,,,,,,1696
stan,200.000 €,Beograd,Stari Grad opština,Beograd centar,Džordža Vašingtona,103m²,,3.5 sobe,uknjiženo,centralno grejanje,uobičajeno stanje,1926. godine,1/3 sprata (nije poslednji sprat),,"podrum, terasa",,,kupatilo,prazno,"telefon, kablovska, internet, interfon, klima",,,,,,,1670
stan,200.000 €,Beograd,Novi Beograd,Blok 30,Bulevar Mihaila Pupina     ,100m²,,3 sobe,uknjiženo,centralno grejanje,uobičajeno stanje,,6/9 spratova (nije poslednji sprat),ima lift (1),"podrum, terasa, lođa","1 parking mesto, javni parking u zoni, javni parking van zone",,kupatilo,prazno,"telefon, kablovska, internet, interfon, klima",useljivo,,stambeni,,,,5188880
stan,103.000 €,Novi Sad,Gradske lokacije,Grbavica,Tolstojeva,59m²,,2 sobe,uknjiženo,centralno grejanje,novo,,2/3 sprata (nije poslednji sprat),,terasa,,,kupatilo,prazno,"telefon, klima",useljivo,,,,,,3934
stan,145.000 €,Beograd,Stari Grad opština,Beograd centar,Bulevar Despota Stefana,65m²,,2.5 sobe,uknjiženo,etažno grejanje,uobičajeno stanje,,5/6 spratova (nije poslednji sprat),ima lift (1),,,,kupatilo,prazno,telefon,useljivo,,,,,,70941
stan,55.000 €,Kragujevac,Gradske lokacije,Centar,Centar,76m²,,3 sobe,uknjiženo,centralno grejanje,renovirano,,4. sprat,,"podrum, terasa, lođa",,,kupatilo,,,useljivo,,stambeni,,,,8713
stan,59.500 €,Beograd,Zemun opština,Zemun,Cara Dušana ,38m²,,1.5 soba,uknjiženo,etažno grejanje,,,4/4 sprata,,terase (2),1 parking mesto,,kupatilo,,,,,,,,,2025
stan,182.088 €,Beograd,Voždovac opština,Voždovac,Činovnička Kolonija,76m²,,3 sobe,uknjiženo,podno grejanje,,2021. godine,1/4 sprata (nije poslednji sprat),ima lift (1),,,"1 garažno mesto, u sklopu zgrade","kupatilo, toalet",,,,,,,,,
stan,190.000 €,Beograd,Novi Beograd,Blok 19a,Vladimira Popovića,78m²,,2 sobe,uknjiženo,centralno grejanje,,2008. godine,3/6 spratova (nije poslednji sprat),ima lift (2),lođa,,"1 garažno mesto, u sklopu zgrade","kupatila (111), toalet, kuhinja",,,useljivo,,,Apartman,,,
stan,170.000 €,Beograd,Novi Beograd,Blok 28,Spanskih boraca,82m²,,3 sobe,uknjiženo,centralno grejanje,,1980. godine,1/4 sprata (nije poslednji sprat),ima lift (1),lođa,1 parking mesto,,"kupatilo, toalet",,,,,,,,,
stan,230.000 €,Beograd,Stari Grad opština,Politika,Hilandarska,70m²,,2.5 sobe,uknjiženo,etažno grejanje,,,1/2 sprata (nije poslednji sprat),,,,,kupatilo,,,,,,,,,
stan,86.000 €,Beograd,Novi Beograd,Bežanijski Blokovi,Jurija Gagarina,48m²,,1 soba,uknjiženo,centralno grejanje,,,7/7 spratova,ima lift (1),lođa,1 parking mesto,,,namešteno,"telefon, klima",useljivo,,,,,,102370266
stan,82.950 €,Novi Sad,Gradske lokacije,Petrovaradin,Petrovaradin,58m²,,2.5 sobe,uknjiženo,,u izgradnji,,2/2 sprata,,terasa,,,,,,,,,,,,1017442
stan,59.900 €,Beograd,Zemun opština,Batajnica,Vojvođanskih brigada,43m²,,1.5 soba,uknjiženo,etažno grejanje,renovirano,,visoko prizemlje/2 sprata (nije poslednji sprat),,lođa,1 parking mesto,,kupatilo,prazno,"telefon, kablovska, internet, interfon, klima",useljivo,,,,,,2419
stan,179.000 €,Beograd,Stari Grad opština,Beograd centar,Beograd centar,55m²,,2 sobe,uknjiženo,centralno grejanje,uobičajeno stanje,,3/6 spratova (nije poslednji sprat),ima lift (1),"podrum, terasa, lođa",,,kupatilo,prazno,"telefon, kablovska, internet, interfon, klima",useljivo,,,,,,1843
stan,230.000 €,Beograd,Voždovac opština,Lekino Brdo,Vojislava Nanovića,77m²,,3 sobe,uknjiženo,centralno grejanje,novo,2021. godine,2/4 sprata (nije poslednji sprat),ima lift (1),lođa,,1 garažno mesto,kupatila (2),prazno,"telefon, kablovska, internet, interfon, klima",useljivo,,,,,,1840
stan,335.000 €,Beograd,Savski Venac,Senjak,Banjičkih Žrtava,160m²,,4 sobe,uknjiženo,centralno grejanje,uobičajeno stanje,,1/3 sprata (nije poslednji sprat),,terasa,1 parking mesto,1 garažno mesto,kupatila (2),prazno,"telefon, kablovska, internet, interfon, klima",useljivo,,,,,,1822
stan,520.000 €,Beograd,Vračar,Slavija,Resavska,157m²,,4 sobe,uknjiženo,centralno grejanje,novo,,5/6 spratova (nije poslednji sprat),ima lift (1),"terasa, lođa",,1 garažno mesto,kupatila (2),prazno,"telefon, kablovska, internet, interfon, klima",,,,,,,1816
stan,245.000 €,Beograd,Stari Grad opština,Beograd centar,Beograd centar,83m²,,3.5 sobe,uknjiženo,etažno grejanje,uobičajeno stanje,1935. godine,2/4 sprata (nije poslednji sprat),,podrum,,,kupatila (2),prazno,"telefon, kablovska, internet, interfon, klima",useljivo,,,,,,1806
stan,179.000 €,Beograd,Stari Grad opština,Beograd centar,Beograd centar,59m²,,2 sobe,uknjiženo,centralno grejanje,novo,2014. godine,3/4 sprata (nije poslednji sprat),ima lift (1),"terasa, lođa",,1 garažno mesto,kupatilo,prazno,"telefon, kablovska, internet, interfon, klima",useljivo,,,,,,1793
kuca,200.000 €,Beograd,Surčin opština,Surčin,Vidovdanska,123m²,,10 soba,,,,,,,,1 parking mesto,1 garažno mesto,kupatilo,prazno,"telefon, klima",,,,,,,501
kuca,99.000 €,Beograd,Čukarica opština,Rušanj,Beogradska 1. deo,125m²,6a plac,10 soba,,etažno grejanje,,1980. godine,,,terasa,1 parking mesto,1 garažno mesto,kupatilo,prazno,"telefon, klima",,,,,,,332
kuca,139.000 €,Beograd,Čukarica opština,Rušanj,Beogradska 1. deo,129m²,10a plac,10 soba,uknjiženo,,,1980. godine,,,terasa,1 parking mesto,,kupatilo,prazno,"telefon, klima",,,,,,,333
stan,94.000 €,Beograd,Voždovac opština,Voždovac,Vojislava Ilića,50m²,,1 soba,uknjiženo,centralno grejanje,novo,,1/5 spratova (nije poslednji sprat),ima lift (1),terasa,,,,namešteno,klima,useljivo,,,,,,102447865
kuca,180.000 €,Beograd,Surčin opština,Surčin,Krušedolska,163m²,27a plac,4 sobe,uknjiženo,etažno grejanje,,1982. godine,,,"dvorište, podrum, terasa",1 parking mesto,,kupatilo,prazno,"telefon, kablovska, internet, klima",,,,,,,384
kuca,890.000 €,Beograd,Savski Venac,Beograđanka,Brankova,500m²,,10 soba,,grejanje na struju,,,,,,,,kupatilo,prazno,telefon,,,,,,,160
kuca,130.000 €,Beograd,Surčin opština,Surčin,Obreška,224m²,,10 soba,uknjiženo,centralno grejanje,,1985. godine,,,"tavan, podrum, terasa",1 parking mesto,,kupatilo,prazno,"telefon, kablovska, internet, klima",,,,,,,758
stan,51.500 €,Niš,Gradske lokacije,Medijana,Vojna Bolnica,53m²,,2.5 sobe,uknjiženo,grejanje na struju,uobičajeno stanje,,4/4 sprata,,terasa,"1 parking mesto, u dvorištu zgrade, javni parking van zone",,kupatilo,,"telefon, kablovska, internet, interfon",,,stambeni,,,,
stan,62.400 €,Niš,Gradske lokacije,Pantelej,Donja Vrežina,52m²,,2 sobe,uknjiženo,grejanje na struju,novo,2021. godine,1/2 sprata (nije poslednji sprat),,terasa,"1 parking mesto, u dvorištu zgrade",,"kupatilo, ostava",prazno,"telefon, kablovska, internet, interfon",,,stambeni,,,,
stan,370.000 €,Beograd,Novi Beograd,Blok 9a,Bulevar Mihajla Pupina,126m²,,4 sobe,uknjiženo,centralno grejanje,novo,,5/7 spratova (nije poslednji sprat),ima lift (1),terasa,1 parking mesto,1 garažno mesto,kupatila (3),prazno,telefon,,,,,,,71932
stan,130.000 €,Beograd,Vračar,Kalenić,Kičevska,60m²,,3 sobe,uknjiženo,grejanje na struju,uobičajeno stanje,,4/4 sprata,,"podrum, terasa",,,kupatila (2),prazno,"telefon, interfon",,,,,,,1073
stan,46.000 €,Beograd,Stari Grad opština,Beograd centar,Zmaja od Noćaja,30m²,,1 soba,uknjiženo,grejanje na struju,,,nisko prizemlje/5 spratova (nije poslednji sprat),ima lift (1),,1 parking mesto,,kupatilo,prazno,"telefon, interfon",,,,,,,1074
stan,122.000 €,Beograd,Čukarica opština,Čukarica,Šavnička,87m²,,3.5 sobe,uknjiženo,centralno grejanje,,,1/3 sprata (nije poslednji sprat),ima lift (1),"podrum, terasa, lođa",1 parking mesto,,kupatila (2),prazno,"telefon, interfon",,,,,,,1068
stan,115.900 €,Beograd,Zemun opština,Zemun,Mića Radakovića,64m²,,3.5 sobe,uknjiženo,centralno grejanje,,,2/11 spratova (nije poslednji sprat),ima lift (1),podrum,1 parking mesto,,,namešteno,klima,useljivo,,,,,,102374342
stan,65.000 €,Beograd,Zemun opština,Zemun,Franje Krča,54m²,,2.5 sobe,uknjiženo,grejanje na struju,uobičajeno stanje,1966. godine,1/2 sprata (nije poslednji sprat),,lođa,,,,namešteno,klima,useljivo,,,,,,102374236
stan,62.000 €,Beograd,Zemun opština,Zemun,Dragana Rakića,37m²,,1.5 soba,uknjiženo,etažno grejanje,novo,,prizemlje,,,1 parking mesto,,,namešteno,,useljivo,,,,,,102374173
stan,102.000 €,Niš,Gradske lokacije,Medijana,Obrenovićeva,70m²,,2.5 sobe,uknjiženo,centralno grejanje,uobičajeno stanje,1959. godine,3/4 sprata (nije poslednji sprat),,lođe (2),"1 parking mesto, u dvorištu zgrade",,kupatilo,namešteno,,,,stambeno-poslovni,Salonac,,,
stan,86.000 €,Zrenjanin,Gradske lokacije,Mala Amerika,Mala Amerika,58m²,,3 sobe,uknjiženo,grejanje na gas,novo,2019. godine,prizemlje/4 sprata (nije poslednji sprat),,"dvorište, terasa","1 parking mesto, u dvorištu zgrade",,"kupatilo, kuhinja",namešteno,"kablovska, internet, video nadzor, alarm, TV, klima, veš mašina, kuhinjski elementi, frižider, rerna, šporet, ležaj, plakar, ugradni plakar",useljivo,"zapad, ka ulici",stambeni,,,,
kuca,98.700 €,Novi Sad,Okolne lokacije,Futog,Prvomajska,153m²,5a plac,7 soba,uknjiženo,etažno grejanje,,1980. godine,,,terase (4),6 parking mesta,2 garažna mesta,kupatila (2),,,,,,,Samostalna kuća,,482570,4 etaže
kuca,36.000 €,Subotica,Gradske lokacije,Makova Sedmica,Makova Sedmica,162m²,719a plac,3 sobe,,,,,,,,,1 garažno mesto,kupatilo,,,,,,,,,21-48,1 etaža
kuca,52.000 €,Subotica,Gradske lokacije,Novo Selo,Novo Selo,110m²,263a plac,4 sobe,,,,,,,,,,kupatilo,,,,,,,,,21-83,1 etaža
kuca,44.000 €,Subotica,Gradske lokacije,Makova Sedmica,Makova Sedmica,148m²,1642a plac,5 soba,,,,,,,,,1 garažno mesto,kupatila (2),,,,,,,,,N-26,1 etaža
kuca,44.000 €,Subotica,Gradske lokacije,Peščara,Peščara,170m²,648a plac,5 soba,,,,,,,,,,kupatila (2),,,,,,,,,21-81,2 etaže
kuca,75.000 €,Subotica,Gradske lokacije,Ker,Ker,271m²,499a plac,5 soba,,,,,,,,,1 garažno mesto,kupatila (3),,,,,,,,,21-82,3 etaže
kuca,37.500 €,Subotica,Gradske lokacije,Mali Radanovac,Mali Radanovac,116m²,306a plac,3 sobe,,,,,,,,,,kupatilo,,,,,,,,,N-20,1 etaža
kuca,35.000 €,Subotica,Gradske lokacije,Novi Grad,Novi Grad,46m²,100a plac,2 sobe,,,,,,,,,,kupatilo,,,,,,,,,21-76,1 etaža
kuca,24.000 €,Subotica,Gradske lokacije,Željezničko Naselje,Željezničko Naselje,124m²,879a plac,3 sobe,,,,,,,,,,kupatilo,,,,,,,,,21-75,1 etaža
stan,68.000 €,Novi Sad,Gradske lokacije,Detelinara,Molnar Đule,47m²,,2.5 sobe,uknjiženo,centralno grejanje,,,5. sprat,,,,,,namešteno,,useljivo,,,,,,102375470
kuca,32.000 €,Subotica,Gradske lokacije,Peščara,Peščara,88m²,368a plac,3 sobe,,,,,,,,,1 garažno mesto,kupatilo,,,,,,,,,21-74,1 etaža
kuca,43.000 €,Subotica,Gradske lokacije,Novi Grad,Novi Grad,51m²,200a plac,2 sobe,,,,,,,,,1 garažno mesto,kupatilo,,,,,,,,,21-72,1 etaža
kuca,130.000 €,Niš,Gradske lokacije,Palilula,Apelovac,140m²,,5 soba,uknjiženo,,novo,,,,dvorište,,,kupatila (2),,,,,,,Samostalna kuća,,,2 etaže
kuca,37.500 €,Subotica,Gradske lokacije,Zorka,Srpski Šor,130m²,38a plac,3 sobe,,,,,,,,,1 garažno mesto,kupatilo,,,,,,,,,21-55,2 etaže
kuca,38.000 €,Subotica,Gradske lokacije,Željezničko Naselje,Željezničko Naselje,75m²,300a plac,2 sobe,,,,,,,,,1 garažno mesto,kupatilo,,,,,,,,,21-52,1 etaža
kuca,17.000 €,Subotica,Gradske lokacije,Centar 3,Centar 3,29m²,194a plac,1 soba,,,,,,,,,,kupatilo,,,,,,,,,2021-27,1 etaža
kuca,590.000 €,Beograd,Grocka opština,Kaluđerica,Kaluđerica,420m²,6.05a plac,9 soba,uknjiženo,,,,,,"dvorište, terasa",,,kupatila (5),prazno,"telefon, kablovska, internet, klima",,,,,,,14388,3 etaže
kuca,67.000 €,Novi Sad,Okolne lokacije,Begeč,Begeč,77m²,,4 sobe,uknjiženo,grejanje na gas,uobičajeno stanje,,,,terasa,,,,,,,,,,,,3002790
kuca,103.000 €,Novi Sad,Gradske lokacije,Telep,Telep,88m²,,3 sobe,uknjiženo,grejanje na gas,uobičajeno stanje,,,,,,,,,,,,,,,,3002777
kuca,123.600 €,Novi Sad,Okolne lokacije,Rumenka,Rumenka,170m²,,,,centralno grejanje,,1970. godine,,,,,,,,,,,,,,,3002586,2 etaže
kuca,86.000 €,Kragujevac,Gradske lokacije,Ilina Voda,Košutnjak,230m²,4a plac,5 soba,uknjiženo,grejanje na gas,,,,,"dvorište, tavan, podrum, terase (2)","1 parking mesto, u dvorištu zgrade","1 garažno mesto, u sklopu zgrade","kupatila (2), toalet",,"kablovska, internet, klima",,,,,Samostalna kuća,,087,2 etaže
kuca,160.000 €,Novi Sad,Gradske lokacije,Grbavica,Poštanska,123m²,3.81a plac,3 sobe,uknjiženo,TA peć,uobičajeno stanje,1930. godine,,,,,,kupatilo,,,,,,,,,135506
stan,115.000 €,Beograd,Vračar,Neimar,Juzni bulevar,48m²,,2 sobe,uknjiženo,etažno grejanje,,,4/7 spratova (nije poslednji sprat),ima lift (1),"podrum, lođa",,,,prazno,telefon,useljivo,,,,,,12487
stan,123.600 €,Novi Sad,Gradske lokacije,Bulevar Oslobođenja,Dimitrija Avramovića,75m²,,3 sobe,uknjiženo,centralno grejanje,renovirano,,8/10 spratova (nije poslednji sprat),ima lift (1),terasa,,,,,interfon,useljivo,,,,,,273
kuca,117.450 €,Zlatibor,Okolne lokacije,Zova,Zlatibor 1,81m²,,4 sobe,uknjiženo,grejanje na struju,novo,,,,terasa,1 parking mesto,,kupatila (2),prazno,,,,,,,,p-04594,2 etaže
kuca,121.800 €,Zlatibor,Okolne lokacije,Zova,Zlatibor 1,84m²,,4 sobe,uknjiženo,grejanje na struju,novo,,,,terase (2),1 parking mesto,,kupatila (2),prazno,,,,,,,,p-04595,2 etaže
kuca,117.450 €,Zlatibor,Okolne lokacije,Zova,Zlatibor 1,81m²,,4 sobe,uknjiženo,grejanje na struju,novo,,,,terasa,1 parking mesto,,kupatila (2),prazno,,,,,,,,p-04594,2 etaže
kuca,121.800 €,Zlatibor,Okolne lokacije,Zova,Zlatibor 1,84m²,,4 sobe,uknjiženo,grejanje na struju,novo,,,,terase (2),1 parking mesto,,kupatila (2),prazno,,,,,,,,p-04595,2 etaže
kuca,85.000 €,Kragujevac,Gradske lokacije,Aerodrom,Bukureška,190m²,,3 sobe,,etažno grejanje,,,,,terase (2),,1 garažno mesto,kupatila (2),,,,,,,,,p-04597,2 etaže
kuca,45.000 €,Beograd,Mladenovac opština,Pružatovac,Gornjokrajska,60m²,10a plac,2 sobe,uknjiženo,grejanje na struju,uobičajeno stanje,,,,terase (3),,,kupatilo,,,,,,,Samostalna kuća,,,1 etaža
kuca,117.450 €,Zlatibor,Okolne lokacije,Zova,Zlatibor 1,81m²,,4 sobe,uknjiženo,grejanje na struju,novo,,,,terasa,1 parking mesto,,kupatila (2),prazno,,,,,,,,p-04594,2 etaže
kuca,121.800 €,Zlatibor,Okolne lokacije,Zova,Zlatibor 1,84m²,,4 sobe,uknjiženo,grejanje na struju,novo,,,,terase (2),1 parking mesto,,kupatila (2),prazno,,,,,,,,p-04595,2 etaže
kuca,85.000 €,Kragujevac,Gradske lokacije,Aerodrom,Bukureška,190m²,,3 sobe,,etažno grejanje,,,,,terase (2),,1 garažno mesto,kupatila (2),,,,,,,,,p-04597,2 etaže
kuca,70.000 €,Subotica,Gradske lokacije,Mali Bajmok,Mali Bajmok,154m²,16a plac,4 sobe,,etažno grejanje,,,,,,,1 garažno mesto,kupatilo,prazno,telefon,,,,,,,1166,1 etaža
kuca,36.000 €,Subotica,Gradske lokacije,Bajnat,Bajnat,64m²,4.82a plac,3 sobe,,etažno grejanje,,,,,dvorište,,1 garažno mesto,kupatilo,prazno,"telefon, kablovska",,,,,,,151,1 etaža
kuca,83.000 €,Subotica,Gradske lokacije,Novi Grad,Novi Grad,170m²,7.2a plac,6 soba,,centralno grejanje,,,,,,,1 garažno mesto,kupatila (2),prazno,"telefon, kablovska",,,,,,,1144,1 etaža
kuca,65.000 €,Subotica,Okolne lokacije,Palić,Palić,200m²,4.45a plac,6 soba,,etažno grejanje,uobičajeno stanje,,,,,,1 garažno mesto,kupatila (2),prazno,"telefon, kablovska",,,,,,,395
kuca,39.000 €,Subotica,Gradske lokacije,Bajnat,Bajnat,70m²,1.5a plac,2 sobe,uknjiženo,kaljeva peć,,,,,dvorište,1 parking mesto,,kupatilo,prazno,,,,,,,,511
kuca,249.000 €,Niš,Gradske lokacije,Pantelej,Durlan,300m²,2.5a plac,,,etažno grejanje,novo,,,,"dvorište, podrum, terase (2)",,,"kupatilo, toalet",,,,,,,,,,1 etaža
kuca,100.000 €,Niš,Gradske lokacije,Pantelej,Durlan,146m²,2a plac,3 sobe,uknjiženo,,,,,,podrum,,,,,,,,,,Samostalna kuća,,,2 etaže
kuca,115.000 €,Leskovac,Gradske lokacije,Radničko Naselje,Radničko Naselje,360m²,5a plac,,,,renovirano,,,,"dvorište, podrum, terasa",,,"kupatilo, toalet",,telefon,,,,,,,75,2 etaže
kuca,335.000 €,Niš,Gradske lokacije,Medijana,Čair,250m²,1a plac,,,,,,,,"dvorište, podrum, terasa",,,,,,,,,,,,79,2 etaže
kuca,35.000 €,Subotica,Gradske lokacije,Željezničko Naselje,Željezničko Naselje,124m²,576a plac,3 sobe,,,,,,,,,1 garažno mesto,kupatilo,,,,,,,,,21-85,1 etaža
stan,175.000 €,Beograd,Vračar,Kalenić,Kalenić,56m²,,2 sobe,uknjiženo,centralno grejanje,novo,,3/6 spratova (nije poslednji sprat),ima lift (1),terasa,,,,namešteno,,useljivo,,,,,,102366411
stan,99.750 €,Niš,Gradske lokacije,Medijana,Svetozara Markovića,133m²,,6.5 soba,uknjiženo,grejanje na struju,potrebno renoviranje,,3/3 sprata,,"terasa, lođa","1 parking mesto, u dvorištu zgrade",,kupatilo,,,useljivo,,stambeno-poslovni,Salonac,,,
stan,155.000 €,Beograd,Novi Beograd,Blok 1 - Fontana,Bulevar Zorana Đinđića,67m²,,3 sobe,uknjiženo,centralno grejanje,uobičajeno stanje,,7/9 spratova (nije poslednji sprat),ima lift (1),,,,,namešteno,,useljivo,,,,,,102369975
stan,61.180 €,Novi Sad,Gradske lokacije,Podbara,Bele njive,27m²,,0.5 soba,uknjiženo,grejanje na gas,novo,,4. sprat,ima lift (1),terasa,,,kupatilo,prazno,"telefon, kablovska, internet, interfon, klima",,,,,,,3896
stan,180.000 €,Beograd,Savski Venac,Zeleni Venac,Zeleni Venac,85m²,,3 sobe,,etažno grejanje,,,2/4 sprata (nije poslednji sprat),,,,,kupatilo,prazno,"telefon, interfon",,,,,,,693
stan,77.870 €,Novi Sad,Gradske lokacije,Grbavica,Grbavica,52m²,,2 sobe,uknjiženo,centralno grejanje,,,3/5 spratova (nije poslednji sprat),,terasa,,,kupatilo,,,,,,,,,1000771
stan,299.000 €,Beograd,Vračar,Čubura,Dubljanska,114m²,,4.5 sobe,uknjiženo,etažno grejanje,renovirano,,1/2 sprata (nije poslednji sprat),,"podrum, terasa, lođa",,,kupatila (2),prazno,"telefon, kablovska, internet, interfon, klima",,ka dvorištu,stambeni,,,,
stan,154.500 €,Novi Sad,Gradske lokacije,Bulevar Oslobođenja,Bulevar Oslobođenja,80m²,,4.5 sobe,uknjiženo,centralno grejanje,,,6/7 spratova (nije poslednji sprat),ima lift (1),lođe (2),,,kupatila (2),,,,,,,,,1001421
stan,129.800 €,Novi Sad,Gradske lokacije,Vidovdansko Naselje,Vidovdansko Naselje,90m²,,4 sobe,uknjiženo,podno grejanje,,2021. godine,1. sprat,,terasa,"1 parking mesto, u dvorištu zgrade",,kupatila (2),,,,,,,,,1-008231
stan,95.000 €,Novi Sad,Gradske lokacije,Telep,Telep,74m²,,3 sobe,uknjiženo,grejanje na gas,uobičajeno stanje,,1. sprat,,terasa,1 parking mesto,,kupatilo,prazno,,,"istok, zapad, ka ulici, ka dvorištu",stambeni,,,"6, 12",
stan,77.250 €,Novi Sad,Gradske lokacije,Detelinara,Branka Bajica,43m²,,1.5 soba,uknjiženo,centralno grejanje,,2017. godine,2/5 spratova (nije poslednji sprat),ima lift (1),terasa,"1 parking mesto, u dvorištu zgrade",,kupatilo,,,,,,,,,1-008143
stan,82.400 €,Novi Sad,Gradske lokacije,Detelinara,Nova Detelinara,57m²,,2 sobe,uknjiženo,centralno grejanje,,,4. sprat,ima lift (1),terasa,,,,,,,,,,,,
stan,65.000 €,Novi Sad,Gradske lokacije,Novo Naselje,Novo Naselje,44m²,,1.5 soba,uknjiženo,centralno grejanje,,,6/7 spratova (nije poslednji sprat),ima lift (1),terasa,,,kupatilo,,,,,,,,,
kuca,290.000 €,Beograd,Palilula opština,Višnjička Banja,Migel Anhel Asturias,328m²,12.7a plac,7 soba,uknjiženo,centralno grejanje,,,,,"podrum, terasa",1 parking mesto,1 garažno mesto,,namešteno,"telefon, kablovska, internet, interfon, klima",,,,,,,1841
kuca,96.000 €,Stara Pazova,Gradske lokacije,Stara Pazova,Gradske lokacije,226m²,7a plac,7 soba,uknjiženo,centralno grejanje,uobičajeno stanje,1973. godine,,,"terase (2), lođa","2 parking mesta, u dvorištu zgrade","1 garažno mesto, u sklopu zgrade","kupatila (2), toalet",,internet,,,,,Samostalna kuća,,,3 etaže
kuca,117.000 €,Stara Pazova,Gradske lokacije,Stara Pazova,Gradske lokacije,233m²,6a plac,5 soba,uknjiženo,centralno grejanje,uobičajeno stanje,2011. godine,,,"terasa, lođa","2 parking mesta, u dvorištu zgrade","1 garažno mesto, u sklopu zgrade","kupatilo, toalet",,,,,,,Samostalna kuća,,,2 etaže
kuca,68.000 €,Niš,Gradske lokacije,Palilula,Staro Groblje,94m²,,,uknjiženo,grejanje na struju,renovirano,,,,terasa,1 parking mesto,,,prazno,,,,,,,,164
kuca,160.000 €,Niš,Gradske lokacije,Niška Banja,Niška Banja,300m²,,10 soba,,,,,,,,,,,polunamešteno,,,,,,,,596
kuca,105.000 €,Niš,Gradske lokacije,Medijana,Centar,176m²,3.1a plac,5 soba,uknjiženo,,,,,,"podrum, terasa",1 parking mesto,1 garažno mesto,,polunamešteno,,,,,,,,595
kuca,123.500 €,Vranje,Okolne lokacije,Lalince,Lalince,220m²,10a plac,6 soba,,,,,,,terasa,1 parking mesto,,,polunamešteno,,,,,,,,649
kuca,51.500 €,Niš,Gradske lokacije,Palilula,Palilula,61m²,1a plac,2 sobe,,,,,,,,,,,polunamešteno,,,,,,,,657
kuca,51.500 €,Niš,Gradske lokacije,Palilula,Palilula,90m²,,3 sobe,,,,,,,,,,,,,,,,,,,681
kuca,110.000 €,Niš,Gradske lokacije,Pantelej,Durlan,170m²,3a plac,5 soba,,,,,,,,,,,,,,,,,,,721
kuca,60.000 €,Niš,Okolne lokacije,Gornja Toponica,Gornja Toponica,170m²,8.5a plac,8 soba,,,renovirano,,,,"podrum, terasa",,,,prazno,,,,,,,,741
kuca,78.000 €,Kragujevac,Gradske lokacije,Stari Grad,Centar,109m²,,,uknjiženo,centralno grejanje,,,,,terasa,,,,,,,,,,,,2455,2 etaže
kuca,70.000 €,Kragujevac,Gradske lokacije,Pivara,Pivara,200m²,,,uknjiženo,grejanje na struju,,,,,terasa,,,,,,,,,,,,2279,2 etaže
kuca,25.000 €,Kragujevac,Gradske lokacije,Vinogradi,Vinogradi,28m²,,,uknjiženo,,,,,,,,,,,,,,,,,,2391,1 etaža
kuca,41.000 €,Kragujevac,Gradske lokacije,Centar,Mala Vaga,135m²,,,uknjiženo,grejanje na gas,,,,,terasa,1 parking mesto,,,,,,,,,,,2366,3 etaže
kuca,112.000 €,Kragujevac,Gradske lokacije,Aerodrom,Denino Brdo,365m²,,,uknjiženo,etažno grejanje,,,,,terasa,,1 garažno mesto,,,,,,,,,,2365,4 etaže
kuca,61.000 €,Kragujevac,Gradske lokacije,Erdoglija,Erdoglija,83m²,,,nije uknjiženo,grejanje na struju,,,,,,,,,,,,,,,,,2199,1 etaža
